userName,content,score,at,cleaning,case_folding,token,normalization,stopword,negation,stemming
Pengguna Google,"mantap game ini, walaupun main sehari cmn 1x gpp lah yg penting bagus",5,2019-07-13 02:33:36,mantap game ini walaupun main sehari cmn x gpp lah yg penting bagus,mantap game ini walaupun main sehari cmn x gpp lah yg penting bagus,"['mantap', 'game', 'ini', 'walaupun', 'main', 'sehari', 'cmn', 'x', 'gpp', 'lah', 'yg', 'penting', 'bagus']","['mantap', 'game', 'ini', 'walaupun', 'main', 'sehari', 'cuman', 'kali', 'tidak', 'apa-apa', 'lah', 'yang', 'penting', 'bagus']","['mantap', 'game', 'main', 'sehari', 'cuman', 'tidak', 'apa-apa', 'bagus']","['mantap', 'game', 'main', 'sehari', 'cuman', 'tidak_apa-apa', 'bagus']","['mantap', 'game', 'main', 'hari', 'cuman', 'tidak apa', 'bagus']"
Pengguna Google,mantap,4,2019-07-12 04:41:23,mantap,mantap,['mantap'],['mantap'],['mantap'],['mantap'],['mantap']
Pengguna Google,"semua protes masalah energy, dan sayapun juga 😤",2,2019-07-12 03:48:14,semua protes masalah energy dan sayapun juga ,semua protes masalah energy dan sayapun juga ,"['semua', 'protes', 'masalah', 'energy', 'dan', 'sayapun', 'juga']","['semua', 'protes', 'masalah', 'energi', 'dan', 'saya', 'pun', 'juga']","['protes', 'energi']","['protes', 'energi']","['protes', 'energi']"
Pengguna Google,"bagus.. saya suka sama jalan ceritanya. gara2 mainnya lama, jadi saya liat dari youtube deh. untung dah ada yg namatin. hehe",4,2019-07-11 16:16:36,bagus saya suka sama jalan ceritanya gara mainnya lama jadi saya liat dari youtube deh untung dah ada yg namatin hehe,bagus saya suka sama jalan ceritanya gara mainnya lama jadi saya liat dari youtube deh untung dah ada yg namatin hehe,"['bagus', 'saya', 'suka', 'sama', 'jalan', 'ceritanya', 'gara', 'mainnya', 'lama', 'jadi', 'saya', 'liat', 'dari', 'youtube', 'deh', 'untung', 'dah', 'ada', 'yg', 'namatin', 'hehe']","['bagus', 'saya', 'suka', 'sama', 'jalan', 'ceritanya', 'gara', 'mainnya', 'lama', 'jadi', 'saya', 'lihat', 'dari', 'youtube', 'deh', 'untung', 'deh', 'ada', 'yang', 'namatin', 'hehe']","['bagus', 'suka', 'jalan', 'ceritanya', 'gara', 'mainnya', 'youtube', 'deh', 'untung', 'deh', 'namatin', 'hehe']","['bagus', 'suka', 'jalan', 'ceritanya', 'gara', 'mainnya', 'youtube', 'deh', 'untung', 'deh', 'namatin', 'hehe']","['bagus', 'suka', 'jalan', 'cerita', 'gara', 'main', 'youtube', 'deh', 'untung', 'deh', 'namatin', 'hehe']"
Pengguna Google,very good,5,2019-07-11 11:54:50,very good,very good,"['very', 'good']","['sangat', 'bagus']",['bagus'],['bagus'],['bagus']
Pengguna Google,bagus sekali. udah 2x main game ini suka,5,2019-07-11 05:44:38,bagus sekali udah x main game ini suka,bagus sekali udah x main game ini suka,"['bagus', 'sekali', 'udah', 'x', 'main', 'game', 'ini', 'suka']","['bagus', 'sekali', 'sudah', 'kali', 'main', 'game', 'ini', 'suka']","['bagus', 'main', 'game', 'suka']","['bagus', 'main', 'game', 'suka']","['bagus', 'main', 'game', 'suka']"
Pengguna Google,great game,4,2019-07-10 12:27:25,great game,great game,"['great', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']"
Pengguna Google,kelihatan nya asyik... coba dulu y ( I hope),5,2019-07-10 12:10:47,kelihatan nya asyik coba dulu y  I hope,kelihatan nya asyik coba dulu y  i hope,"['kelihatan', 'nya', 'asyik', 'coba', 'dulu', 'y', 'i', 'hope']","['kelihatan', 'ya', 'asyik', 'coba', 'dulu', 'nya', 'saya', 'harapan']","['asyik', 'coba', 'harapan']","['asyik', 'coba', 'harapan']","['asyik', 'coba', 'harap']"
Pengguna Google,"gimana mau nyaman main gamenya isi energi aja lama banget, iya kalau di kasih jangka waktu pengisian 2 menit atau berapa gitu masih bisa di ngertiin hufftt..",1,2019-07-10 11:56:00,gimana mau nyaman main gamenya isi energi aja lama banget iya kalau di kasih jangka waktu pengisian  menit atau berapa gitu masih bisa di ngertiin hufftt,gimana mau nyaman main gamenya isi energi aja lama banget iya kalau di kasih jangka waktu pengisian  menit atau berapa gitu masih bisa di ngertiin hufftt,"['gimana', 'mau', 'nyaman', 'main', 'gamenya', 'isi', 'energi', 'aja', 'lama', 'banget', 'iya', 'kalau', 'di', 'kasih', 'jangka', 'waktu', 'pengisian', 'menit', 'atau', 'berapa', 'gitu', 'masih', 'bisa', 'di', 'ngertiin', 'hufftt']","['bagaimana', 'mau', 'nyaman', 'main', 'gamenya', 'isi', 'energi', 'saja', 'lama', 'banget', 'iya', 'kalau', 'di', 'kasih', 'jangka', 'waktu', 'pengisian', 'menit', 'atau', 'berapa', 'begitu', 'masih', 'bisa', 'di', 'mengerti', 'hufftt']","['nyaman', 'main', 'gamenya', 'isi', 'energi', 'banget', 'iya', 'kasih', 'jangka', 'waktu', 'pengisian', 'menit', 'mengerti', 'hufftt']","['nyaman', 'main', 'gamenya', 'isi', 'energi', 'banget', 'iya', 'kasih', 'jangka', 'waktu', 'pengisian', 'menit', 'mengerti', 'hufftt']","['nyaman', 'main', 'gamenya', 'isi', 'energi', 'banget', 'iya', 'kasih', 'jangka', 'waktu', 'isi', 'menit', 'erti', 'hufftt']"
Pengguna Google,energi terlalu cepat habis,1,2019-07-08 14:03:26,energi terlalu cepat habis,energi terlalu cepat habis,"['energi', 'terlalu', 'cepat', 'habis']","['energi', 'terlalu', 'cepat', 'habis']","['energi', 'cepat', 'habis']","['energi', 'cepat', 'habis']","['energi', 'cepat', 'habis']"
Pengguna Google,bagus,5,2019-07-06 12:00:15,bagus,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus']
Pengguna Google,"interesting game, with good quality graphic",5,2019-07-06 02:04:04,interesting game with good quality graphic,interesting game with good quality graphic,"['interesting', 'game', 'with', 'good', 'quality', 'graphic']","['menarik', 'game', 'dengan', 'bagus', 'kualitas', 'grafik']","['menarik', 'game', 'bagus', 'kualitas', 'grafik']","['menarik', 'game', 'bagus', 'kualitas', 'grafik']","['tarik', 'game', 'bagus', 'kualitas', 'grafik']"
Pengguna Google,"Bagus, tapi energi nya cepet habis",5,2019-07-04 07:19:12,Bagus tapi energi nya cepet habis,bagus tapi energi nya cepet habis,"['bagus', 'tapi', 'energi', 'nya', 'cepet', 'habis']","['bagus', 'tapi', 'energi', 'ya', 'cepat', 'habis']","['bagus', 'energi', 'cepat', 'habis']","['bagus', 'energi', 'cepat', 'habis']","['bagus', 'energi', 'cepat', 'habis']"
Pengguna Google,the energy please.,4,2019-07-01 13:03:22,the energy please,the energy please,"['the', 'energy', 'please']","['the', 'energi', 'tolong']","['the', 'energi', 'tolong']","['the', 'energi', 'tolong']","['the', 'energi', 'tolong']"
Pengguna Google,bagus tapi energy sering banget abis and it's online game,3,2019-06-30 01:32:43,bagus tapi energy sering banget abis and its online game,bagus tapi energy sering banget abis and its online game,"['bagus', 'tapi', 'energy', 'sering', 'banget', 'abis', 'and', 'its', 'online', 'game']","['bagus', 'tapi', 'energi', 'sering', 'banget', 'habis', 'dan', 'nya', 'online', 'game']","['bagus', 'energi', 'banget', 'habis', 'online', 'game']","['bagus', 'energi', 'banget', 'habis', 'online', 'game']","['bagus', 'energi', 'banget', 'habis', 'online', 'game']"
Pengguna Google,sangat suka ni game...tp tolong dong...energinya jngn boros banget tolong diperbarui ya...please,5,2019-06-29 14:20:16,sangat suka ni gametp tolong dongenerginya jngn boros banget tolong diperbarui yaplease,sangat suka ni gametp tolong dongenerginya jngn boros banget tolong diperbarui yaplease,"['sangat', 'suka', 'ni', 'gametp', 'tolong', 'dongenerginya', 'jngn', 'boros', 'banget', 'tolong', 'diperbarui', 'yaplease']","['sangat', 'suka', 'nih', 'game', 'tapi', 'tolong', 'dong', 'energinya', 'jangan', 'boros', 'banget', 'tolong', 'diperbarui', 'yaplease']","['suka', 'nih', 'game', 'tolong', 'energinya', 'jangan', 'boros', 'banget', 'tolong', 'diperbarui', 'yaplease']","['suka', 'nih', 'game', 'tolong', 'energinya', 'tidak_boros', 'banget', 'tolong', 'diperbarui', 'yaplease']","['suka', 'nih', 'game', 'tolong', 'energi', 'tidak boros', 'banget', 'tolong', 'baru', 'yaplease']"
Pengguna Google,good game,5,2019-06-28 14:22:56,good game,good game,"['good', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']"
Pengguna Google,nice game,5,2019-06-28 06:24:14,nice game,nice game,"['nice', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']"
Pengguna Google,"suka banget .. addicted game and no comment .. but,please update new version .. i can't wait the new episode .. please pleasedont make it too longg...",5,2019-06-26 18:55:09,suka banget  addicted game and no comment  butplease update new version  i cant wait the new episode  please pleasedont make it too longg,suka banget  addicted game and no comment  butplease update new version  i cant wait the new episode  please pleasedont make it too longg,"['suka', 'banget', 'addicted', 'game', 'and', 'no', 'comment', 'butplease', 'update', 'new', 'version', 'i', 'cant', 'wait', 'the', 'new', 'episode', 'please', 'pleasedont', 'make', 'it', 'too', 'longg']","['suka', 'banget', 'kecanduan', 'game', 'dan', 'tidak', 'komentar', 'tapi', 'tolong', 'update', 'baru', 'versi', 'saya', 'tidak', 'bisa', 'tunggu', 'the', 'baru', 'episode', 'tolong', 'tolong', 'jangan', 'pakai', 'itu', 'juga', 'panjang']","['suka', 'banget', 'kecanduan', 'game', 'tidak', 'komentar', 'tolong', 'update', 'versi', 'tidak', 'tunggu', 'the', 'episode', 'tolong', 'tolong', 'jangan', 'pakai']","['suka', 'banget', 'kecanduan', 'game', 'tidak_komentar', 'tolong', 'update', 'versi', 'tidak_tunggu', 'the', 'episode', 'tolong', 'tolong', 'tidak_pakai']","['suka', 'banget', 'candu', 'game', 'tidak komentar', 'tolong', 'update', 'versi', 'tidak tunggu', 'the', 'episode', 'tolong', 'tolong', 'tidak pakai']"
Pengguna Google,"game ini sangat bagus,dari awal main aja udah kerasa serunya apa lagi ceritanya sangat unpredicteble,misalnya kita kira pelaku nya si A ternyata pelakunya si C,enggak bisa diduga,ya walau energinya cepat habis,tapi bisa terbayar dengan gameplaynya yang seru serta grafik yang wow,worth it lah pokoknya.",5,2019-06-26 12:45:55,game ini sangat bagusdari awal main aja udah kerasa serunya apa lagi ceritanya sangat unpredicteblemisalnya kita kira pelaku nya si A ternyata pelakunya si Cenggak bisa didugaya walau energinya cepat habistapi bisa terbayar dengan gameplaynya yang seru serta grafik yang wowworth it lah pokoknya,game ini sangat bagusdari awal main aja udah kerasa serunya apa lagi ceritanya sangat unpredicteblemisalnya kita kira pelaku nya si a ternyata pelakunya si cenggak bisa didugaya walau energinya cepat habistapi bisa terbayar dengan gameplaynya yang seru serta grafik yang wowworth it lah pokoknya,"['game', 'ini', 'sangat', 'bagusdari', 'awal', 'main', 'aja', 'udah', 'kerasa', 'serunya', 'apa', 'lagi', 'ceritanya', 'sangat', 'unpredicteblemisalnya', 'kita', 'kira', 'pelaku', 'nya', 'si', 'a', 'ternyata', 'pelakunya', 'si', 'cenggak', 'bisa', 'didugaya', 'walau', 'energinya', 'cepat', 'habistapi', 'bisa', 'terbayar', 'dengan', 'gameplaynya', 'yang', 'seru', 'serta', 'grafik', 'yang', 'wowworth', 'it', 'lah', 'pokoknya']","['game', 'ini', 'sangat', 'bagus', 'dari', 'awal', 'main', 'saja', 'sudah', 'terasa', 'serunya', 'apa', 'lagi', 'ceritanya', 'sangat', 'tidak', 'terduga', 'misalnya', 'kita', 'kira', 'pelaku', 'ya', 'sih', 'a', 'ternyata', 'pelakunya', 'sih', 'cengeng', 'bisa', 'diduga', 'ya', 'walau', 'energinya', 'cepat', 'habis', 'tapi', 'bisa', 'terbayar', 'dengan', 'gamenya', 'yang', 'seru', 'serta', 'grafik', 'yang', 'wow', 'itu', 'lah', 'pokoknya']","['game', 'bagus', 'main', 'serunya', 'ceritanya', 'tidak', 'terduga', 'pelaku', 'sih', 'pelakunya', 'sih', 'cengeng', 'diduga', 'energinya', 'cepat', 'habis', 'terbayar', 'gamenya', 'seru', 'grafik', 'wow', 'pokoknya']","['game', 'bagus', 'main', 'serunya', 'ceritanya', 'tidak_terduga', 'pelaku', 'sih', 'pelakunya', 'sih', 'cengeng', 'diduga', 'energinya', 'cepat', 'habis', 'terbayar', 'gamenya', 'seru', 'grafik', 'wow', 'pokoknya']","['game', 'bagus', 'main', 'seru', 'cerita', 'tidak duga', 'laku', 'sih', 'laku', 'sih', 'cengeng', 'duga', 'energi', 'cepat', 'habis', 'bayar', 'gamenya', 'seru', 'grafik', 'wow', 'pokok']"
Pengguna Google,gud,5,2019-06-26 12:03:42,gud,gud,['gud'],['bagus'],['bagus'],['bagus'],['bagus']
Pengguna Google,lama banget coming soon nya,3,2019-06-25 18:57:41,lama banget coming soon nya,lama banget coming soon nya,"['lama', 'banget', 'coming', 'soon', 'nya']","['lama', 'banget', 'datang', 'segera', 'ya']",['banget'],['banget'],['banget']
Pengguna Google,Mantap dah,5,2019-06-25 15:31:36,Mantap dah,mantap dah,"['mantap', 'dah']","['mantap', 'deh']","['mantap', 'deh']","['mantap', 'deh']","['mantap', 'deh']"
Pengguna Google,good game,5,2019-06-25 03:09:14,good game,good game,"['good', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']"
Pengguna Google,kapan the heir chapter 3 release....,4,2019-06-24 14:23:08,kapan the heir chapter  release,kapan the heir chapter  release,"['kapan', 'the', 'heir', 'chapter', 'release']","['kapan', 'the', 'pewaris', 'chapter', 'rilis']","['the', 'pewaris', 'chapter', 'rilis']","['the', 'pewaris', 'chapter', 'rilis']","['the', 'waris', 'chapter', 'rilis']"
Pengguna Google,mantul,5,2019-06-24 02:54:21,mantul,mantul,['mantul'],['mantul'],['mantul'],['mantul'],['mantul']
Pengguna Google,waiting for the next case,5,2019-06-23 05:43:14,waiting for the next case,waiting for the next case,"['waiting', 'for', 'the', 'next', 'case']","['menunggu', 'untuk', 'the', 'berikutnya', 'kasus']","['menunggu', 'the']","['menunggu', 'the']","['tunggu', 'the']"
Pengguna Google,good,4,2019-06-23 05:32:10,good,good,['good'],['bagus'],['bagus'],['bagus'],['bagus']
Pengguna Google,membuat penasaran,5,2019-06-22 18:00:09,membuat penasaran,membuat penasaran,"['membuat', 'penasaran']","['membuat', 'penasaran']",['penasaran'],['penasaran'],['penasaran']
Pengguna Google,terlalu lama ngisi energi nya tapi is oke,5,2019-06-22 17:13:31,terlalu lama ngisi energi nya tapi is oke,terlalu lama ngisi energi nya tapi is oke,"['terlalu', 'lama', 'ngisi', 'energi', 'nya', 'tapi', 'is', 'oke']","['terlalu', 'lama', 'isi', 'energi', 'ya', 'tapi', 'adalah', 'ok']","['isi', 'energi', 'ok']","['isi', 'energi', 'ok']","['isi', 'energi', 'ok']"
Pengguna Google,"Good job, i am willing to translate this to Indonesian if i had a chance.",5,2019-06-22 07:37:34,Good job i am willing to translate this to Indonesian if i had a chance,good job i am willing to translate this to indonesian if i had a chance,"['good', 'job', 'i', 'am', 'willing', 'to', 'translate', 'this', 'to', 'indonesian', 'if', 'i', 'had', 'a', 'chance']","['bagus', 'pekerjaan', 'saya', 'sama', 'bersedia', 'untuk', 'terjemahkan', 'ini', 'untuk', 'indonesian', 'jika', 'saya', 'had', 'a', 'kesempatan']","['bagus', 'pekerjaan', 'bersedia', 'terjemahkan', 'indonesian', 'had', 'kesempatan']","['bagus', 'pekerjaan', 'bersedia', 'terjemahkan', 'indonesian', 'had', 'kesempatan']","['bagus', 'kerja', 'sedia', 'terjemah', 'indonesian', 'had', 'sempat']"
Pengguna Google,This Game is good but why add energy is too long,3,2019-06-22 03:49:25,This Game is good but why add energy is too long,this game is good but why add energy is too long,"['this', 'game', 'is', 'good', 'but', 'why', 'add', 'energy', 'is', 'too', 'long']","['ini', 'game', 'adalah', 'bagus', 'tapi', 'kenapa', 'tambahkan', 'energi', 'adalah', 'juga', 'panjang']","['game', 'bagus', 'tambahkan', 'energi']","['game', 'bagus', 'tambahkan', 'energi']","['game', 'bagus', 'tambah', 'energi']"
Pengguna Google,great,4,2019-06-20 11:17:20,great,great,['great'],['bagus'],['bagus'],['bagus'],['bagus']
Pengguna Google,mantull,5,2019-06-20 02:25:03,mantull,mantull,['mantull'],['mantul'],['mantul'],['mantul'],['mantul']
Pengguna Google,di buka dong yang THE WIDOW CHAPTER 3,5,2019-06-19 12:30:49,di buka dong yang THE WIDOW CHAPTER ,di buka dong yang the widow chapter ,"['di', 'buka', 'dong', 'yang', 'the', 'widow', 'chapter']","['di', 'buka', 'dong', 'yang', 'the', 'widow', 'chapter']","['buka', 'the', 'widow', 'chapter']","['buka', 'the', 'widow', 'chapter']","['buka', 'the', 'widow', 'chapter']"
Pengguna Google,kapan game ini up lagi.. sedih,5,2019-06-18 15:02:37,kapan game ini up lagi sedih,kapan game ini up lagi sedih,"['kapan', 'game', 'ini', 'up', 'lagi', 'sedih']","['kapan', 'game', 'ini', 'naik', 'lagi', 'sedih']","['game', 'sedih']","['game', 'sedih']","['game', 'sedih']"
Pengguna Google,good,5,2019-06-18 04:39:02,good,good,['good'],['bagus'],['bagus'],['bagus'],['bagus']
Pengguna Google,nice,5,2019-06-17 15:21:42,nice,nice,['nice'],['bagus'],['bagus'],['bagus'],['bagus']
Pengguna Google,game yg seru,5,2019-06-17 14:24:01,game yg seru,game yg seru,"['game', 'yg', 'seru']","['game', 'yang', 'seru']","['game', 'seru']","['game', 'seru']","['game', 'seru']"
Pengguna Google,sejauh ini game nya baik,5,2019-06-16 12:00:07,sejauh ini game nya baik,sejauh ini game nya baik,"['sejauh', 'ini', 'game', 'nya', 'baik']","['sejauh', 'ini', 'game', 'ya', 'baik']",['game'],['game'],['game']
Pengguna Google,good game,5,2019-06-15 15:25:59,good game,good game,"['good', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']"
Pengguna Google,good games,5,2019-06-15 14:56:48,good games,good games,"['good', 'games']","['bagus', 'games']","['bagus', 'games']","['bagus', 'games']","['bagus', 'games']"
Pengguna Google,tolong di permudah lagi untuk mendapatkan energinya,5,2019-06-15 07:52:28,tolong di permudah lagi untuk mendapatkan energinya,tolong di permudah lagi untuk mendapatkan energinya,"['tolong', 'di', 'permudah', 'lagi', 'untuk', 'mendapatkan', 'energinya']","['tolong', 'di', 'permudah', 'lagi', 'untuk', 'mendapatkan', 'energinya']","['tolong', 'permudah', 'energinya']","['tolong', 'permudah', 'energinya']","['tolong', 'mudah', 'energi']"
Pengguna Google,"This game is so marvelous! I've played all of the episodes, still waiting for more! I'm not gonna complain anything, you guys did such an incredible job! A lil suggestions probably ; a new plot for the upcoming episodes : in a plane/airport, in a ship/harbor, in a hospital/psychiatric hospital, in a hill, in a villa, in a mass jail, in a historical place, in a factory. I think all of those places are great for a story of mistery investigation.Thank you, I appreciate all of your hard work 😊❤",5,2019-06-15 02:49:00,This game is so marvelous Ive played all of the episodes still waiting for more Im not gonna complain anything you guys did such an incredible job A lil suggestions probably  a new plot for the upcoming episodes  in a planeairport in a shipharbor in a hospitalpsychiatric hospital in a hill in a villa in a mass jail in a historical place in a factory I think all of those places are great for a story of mistery investigationThank you I appreciate all of your hard work ,this game is so marvelous ive played all of the episodes still waiting for more im not gonna complain anything you guys did such an incredible job a lil suggestions probably  a new plot for the upcoming episodes  in a planeairport in a shipharbor in a hospitalpsychiatric hospital in a hill in a villa in a mass jail in a historical place in a factory i think all of those places are great for a story of mistery investigationthank you i appreciate all of your hard work ,"['this', 'game', 'is', 'so', 'marvelous', 'ive', 'played', 'all', 'of', 'the', 'episodes', 'still', 'waiting', 'for', 'more', 'im', 'not', 'gon', 'na', 'complain', 'anything', 'you', 'guys', 'did', 'such', 'an', 'incredible', 'job', 'a', 'lil', 'suggestions', 'probably', 'a', 'new', 'plot', 'for', 'the', 'upcoming', 'episodes', 'in', 'a', 'planeairport', 'in', 'a', 'shipharbor', 'in', 'a', 'hospitalpsychiatric', 'hospital', 'in', 'a', 'hill', 'in', 'a', 'villa', 'in', 'a', 'mass', 'jail', 'in', 'a', 'historical', 'place', 'in', 'a', 'factory', 'i', 'think', 'all', 'of', 'those', 'places', 'are', 'great', 'for', 'a', 'story', 'of', 'mistery', 'investigationthank', 'you', 'i', 'appreciate', 'all', 'of', 'your', 'hard', 'work']","['ini', 'game', 'adalah', 'jadi', 'luar', 'biasa', 'saya', 'telah', 'dimainkan', 'semua', 'dari', 'the', 'episode-episode', 'masih', 'menunggu', 'untuk', 'lebih', 'saya', 'tidak', 'gon', 'nya', 'keluhan', 'apa', 'pun', 'you', 'guys', 'melakukan', 'seperti', 'sebuah', 'luar', 'biasa', 'pekerjaan', 'a', 'sedikit', 'saran-saran', 'mungkin', 'a', 'baru', 'alur', 'untuk', 'the', 'akan', 'datang', 'episode-episode', 'di', 'dalam', 'a', 'pesawat', 'bandara', 'di', 'dalam', 'a', 'pelabuhan', 'kapal', 'di', 'dalam', 'a', 'rumah', 'sakit', 'jiwa', 'rumah', 'sakit', 'di', 'dalam', 'a', 'bukit', 'di', 'dalam', 'a', 'vila', 'di', 'dalam', 'a', 'massa', 'jail', 'di', 'dalam', 'a', 'sejarah', 'tempat', 'di', 'dalam', 'a', 'pabrik', 'saya', 'pikir', 'semua', 'dari', 'itu', 'tempat-tempat', 'adalah', 'bagus', 'untuk', 'a', 'cerita', 'dari', 'misteri', 'investigasi', 'terima', 'kasih', 'you', 'saya', 'menghargai', 'semua', 'dari', 'your', 'sulit', 'kerja']","['game', 'dimainkan', 'the', 'episode-episode', 'menunggu', 'tidak', 'gon', 'keluhan', 'you', 'guys', 'pekerjaan', 'saran-saran', 'alur', 'the', 'episode-episode', 'pesawat', 'bandara', 'pelabuhan', 'kapal', 'rumah', 'sakit', 'jiwa', 'rumah', 'sakit', 'bukit', 'vila', 'massa', 'jail', 'sejarah', 'pabrik', 'pikir', 'tempat-tempat', 'bagus', 'cerita', 'misteri', 'investigasi', 'terima', 'kasih', 'you', 'menghargai', 'your', 'sulit']","['game', 'dimainkan', 'the', 'episode-episode', 'menunggu', 'tidak_gon', 'keluhan', 'you', 'guys', 'pekerjaan', 'saran-saran', 'alur', 'the', 'episode-episode', 'pesawat', 'bandara', 'pelabuhan', 'kapal', 'rumah', 'sakit', 'jiwa', 'rumah', 'sakit', 'bukit', 'vila', 'massa', 'jail', 'sejarah', 'pabrik', 'pikir', 'tempat-tempat', 'bagus', 'cerita', 'misteri', 'investigasi', 'terima', 'kasih', 'you', 'menghargai', 'your', 'sulit']","['game', 'main', 'the', 'episode', 'tunggu', 'tidak gon', 'keluh', 'you', 'guys', 'kerja', 'saran', 'alur', 'the', 'episode', 'pesawat', 'bandara', 'labuh', 'kapal', 'rumah', 'sakit', 'jiwa', 'rumah', 'sakit', 'bukit', 'vila', 'massa', 'jail', 'sejarah', 'pabrik', 'pikir', 'tempat', 'bagus', 'cerita', 'misteri', 'investigasi', 'terima', 'kasih', 'you', 'harga', 'your', 'sulit']"
